number,alley,column,level,storage,buildings,X,Y
15570,"FC9","004","10","01","FLO",85.8,56.0
15571,"FC9","004","10","02","FLO",85.8,56.0
15572,"FC9","004","10","03","FLO",85.8,56.0
15573,"FC9","004","10","04","FLO",85.8,56.0
15574,"FC9","004","20","01","FLO",85.8,56.0
15575,"FC9","004","20","02","FLO",85.8,56.0
15576,"FC9","004","20","03","FLO",85.8,56.0
15577,"FC9","004","20","04","FLO",85.8,56.0
15578,"FC9","004","30","01","FLO",85.8,56.0
15579,"FC9","004","30","02","FLO",85.8,56.0
15580,"FC9","004","30","03","FLO",85.8,56.0
15581,"FC9","004","30","04","FLO",85.8,56.0
15930,"FC8","004","10","01","FLO",85.8,56.0
15931,"FC8","004","10","02","FLO",85.8,56.0
15932,"FC8","004","10","03","FLO",85.8,56.0
15933,"FC8","004","10","04","FLO",85.8,56.0
15934,"FC8","004","20","01","FLO",85.8,56.0
15935,"FC8","004","20","02","FLO",85.8,56.0
15936,"FC8","004","20","03","FLO",85.8,56.0
15937,"FC8","004","20","04","FLO",85.8,56.0
15938,"FC8","004","30","01","FLO",85.8,56.0
15939,"FC8","004","30","02","FLO",85.8,56.0
15940,"FC8","004","30","03","FLO",85.8,56.0
15941,"FC8","004","30","04","FLO",85.8,56.0
128841,"FC8","004","40","01","FLO",85.8,56.0
128842,"FC8","004","40","02","FLO",85.8,56.0
128843,"FC8","004","40","03","FLO",85.8,56.0
128844,"FC8","004","40","04","FLO",85.8,56.0
15582,"FC9","005","10","01","FLO",89.4,56.0
15583,"FC9","005","10","02","FLO",89.4,56.0
15584,"FC9","005","10","03","FLO",89.4,56.0
15585,"FC9","005","10","04","FLO",89.4,56.0
15586,"FC9","005","20","01","FLO",89.4,56.0
15587,"FC9","005","20","02","FLO",89.4,56.0
15588,"FC9","005","20","03","FLO",89.4,56.0
15589,"FC9","005","20","04","FLO",89.4,56.0
15590,"FC9","005","30","01","FLO",89.4,56.0
15591,"FC9","005","30","02","FLO",89.4,56.0
15592,"FC9","005","30","03","FLO",89.4,56.0
15593,"FC9","005","30","04","FLO",89.4,56.0
15942,"FC8","005","10","01","FLO",89.4,56.0
15943,"FC8","005","10","02","FLO",89.4,56.0
15944,"FC8","005","10","03","FLO",89.4,56.0
15945,"FC8","005","10","04","FLO",89.4,56.0
15946,"FC8","005","20","01","FLO",89.4,56.0
15947,"FC8","005","20","02","FLO",89.4,56.0
15948,"FC8","005","20","03","FLO",89.4,56.0
15949,"FC8","005","20","04","FLO",89.4,56.0
15950,"FC8","005","30","01","FLO",89.4,56.0
15951,"FC8","005","30","02","FLO",89.4,56.0
15952,"FC8","005","30","03","FLO",89.4,56.0
15953,"FC8","005","30","04","FLO",89.4,56.0
128845,"FC8","005","40","01","FLO",89.4,56.0
128846,"FC8","005","40","02","FLO",89.4,56.0
128847,"FC8","005","40","03","FLO",89.4,56.0
128848,"FC8","005","40","04","FLO",89.4,56.0
26197,"FC8","006","10","01","FLO",93.0,56.0
26198,"FC8","006","10","02","FLO",93.0,56.0
26199,"FC8","006","10","03","FLO",93.0,56.0
26200,"FC8","006","10","04","FLO",93.0,56.0
26201,"FC8","006","20","01","FLO",93.0,56.0
26202,"FC8","006","20","02","FLO",93.0,56.0
26203,"FC8","006","20","03","FLO",93.0,56.0
26204,"FC8","006","20","04","FLO",93.0,56.0
26205,"FC8","006","30","01","FLO",93.0,56.0
26206,"FC8","006","30","02","FLO",93.0,56.0
26207,"FC8","006","30","03","FLO",93.0,56.0
26208,"FC8","006","30","04","FLO",93.0,56.0
26245,"FC9","006","10","01","FLO",93.0,56.0
26246,"FC9","006","10","02","FLO",93.0,56.0
26247,"FC9","006","10","03","FLO",93.0,56.0
26248,"FC9","006","10","04","FLO",93.0,56.0
26249,"FC9","006","20","01","FLO",93.0,56.0
26250,"FC9","006","20","02","FLO",93.0,56.0
26251,"FC9","006","20","03","FLO",93.0,56.0
26252,"FC9","006","20","04","FLO",93.0,56.0
26253,"FC9","006","30","01","FLO",93.0,56.0
26254,"FC9","006","30","02","FLO",93.0,56.0
26255,"FC9","006","30","03","FLO",93.0,56.0
26256,"FC9","006","30","04","FLO",93.0,56.0
128849,"FC8","006","40","01","FLO",93.0,56.0
128850,"FC8","006","40","02","FLO",93.0,56.0
128851,"FC8","006","40","03","FLO",93.0,56.0
128852,"FC8","006","40","04","FLO",93.0,56.0
26209,"FC8","007","20","01","FLO",96.6,56.0
26210,"FC8","007","20","02","FLO",96.6,56.0
26211,"FC8","007","20","03","FLO",96.6,56.0
26212,"FC8","007","20","04","FLO",96.6,56.0
26213,"FC8","007","30","01","FLO",96.6,56.0
26214,"FC8","007","30","02","FLO",96.6,56.0
26215,"FC8","007","30","03","FLO",96.6,56.0
26216,"FC8","007","30","04","FLO",96.6,56.0
26217,"FC8","007","40","01","FLO",96.6,56.0
26218,"FC8","007","40","02","FLO",96.6,56.0
26219,"FC8","007","40","03","FLO",96.6,56.0
26220,"FC8","007","40","04","FLO",96.6,56.0
26257,"FC9","007","20","01","FLO",96.6,56.0
26258,"FC9","007","20","02","FLO",96.6,56.0
26259,"FC9","007","20","03","FLO",96.6,56.0
26260,"FC9","007","20","04","FLO",96.6,56.0
26261,"FC9","007","30","01","FLO",96.6,56.0
26262,"FC9","007","30","02","FLO",96.6,56.0
26263,"FC9","007","30","03","FLO",96.6,56.0
26264,"FC9","007","30","04","FLO",96.6,56.0
26265,"FC9","007","40","01","FLO",96.6,56.0
26266,"FC9","007","40","02","FLO",96.6,56.0
26267,"FC9","007","40","03","FLO",96.6,56.0
26268,"FC9","007","40","04","FLO",96.6,56.0
15702,"FC9","008","10","01","FLO",100.2,56.0
15703,"FC9","008","10","02","FLO",100.2,56.0
15704,"FC9","008","10","03","FLO",100.2,56.0
15705,"FC9","008","10","04","FLO",100.2,56.0
15706,"FC9","008","20","01","FLO",100.2,56.0
15707,"FC9","008","20","02","FLO",100.2,56.0
15708,"FC9","008","20","03","FLO",100.2,56.0
15709,"FC9","008","20","04","FLO",100.2,56.0
15710,"FC9","008","30","01","FLO",100.2,56.0
15711,"FC9","008","30","02","FLO",100.2,56.0
15712,"FC9","008","30","03","FLO",100.2,56.0
15713,"FC9","008","30","04","FLO",100.2,56.0
15990,"FC8","008","10","01","FLO",100.2,56.0
15991,"FC8","008","10","02","FLO",100.2,56.0
15992,"FC8","008","10","03","FLO",100.2,56.0
15993,"FC8","008","10","04","FLO",100.2,56.0
15994,"FC8","008","20","01","FLO",100.2,56.0
15995,"FC8","008","20","02","FLO",100.2,56.0
15996,"FC8","008","20","03","FLO",100.2,56.0
15997,"FC8","008","20","04","FLO",100.2,56.0
15998,"FC8","008","30","01","FLO",100.2,56.0
15999,"FC8","008","30","02","FLO",100.2,56.0
16000,"FC8","008","30","03","FLO",100.2,56.0
16001,"FC8","008","30","04","FLO",100.2,56.0
128853,"FC8","008","40","01","FLO",100.2,56.0
128854,"FC8","008","40","02","FLO",100.2,56.0
128855,"FC8","008","40","03","FLO",100.2,56.0
128856,"FC8","008","40","04","FLO",100.2,56.0
15714,"FC9","009","10","01","FLO",103.8,56.0
15715,"FC9","009","10","02","FLO",103.8,56.0
15716,"FC9","009","10","03","FLO",103.8,56.0
15717,"FC9","009","10","04","FLO",103.8,56.0
15718,"FC9","009","20","01","FLO",103.8,56.0
15719,"FC9","009","20","02","FLO",103.8,56.0
15720,"FC9","009","20","03","FLO",103.8,56.0
15721,"FC9","009","20","04","FLO",103.8,56.0
15722,"FC9","009","30","01","FLO",103.8,56.0
15723,"FC9","009","30","02","FLO",103.8,56.0
15724,"FC9","009","30","03","FLO",103.8,56.0
15725,"FC9","009","30","04","FLO",103.8,56.0
16002,"FC8","009","10","01","FLO",103.8,56.0
16003,"FC8","009","10","02","FLO",103.8,56.0
16004,"FC8","009","10","03","FLO",103.8,56.0
16005,"FC8","009","10","04","FLO",103.8,56.0
16006,"FC8","009","20","01","FLO",103.8,56.0
16007,"FC8","009","20","02","FLO",103.8,56.0
16008,"FC8","009","20","03","FLO",103.8,56.0
16009,"FC8","009","20","04","FLO",103.8,56.0
16010,"FC8","009","30","01","FLO",103.8,56.0
16011,"FC8","009","30","02","FLO",103.8,56.0
16012,"FC8","009","30","03","FLO",103.8,56.0
16013,"FC8","009","30","04","FLO",103.8,56.0
128857,"FC8","009","40","01","FLO",103.8,56.0
128858,"FC8","009","40","02","FLO",103.8,56.0
128859,"FC8","009","40","03","FLO",103.8,56.0
128860,"FC8","009","40","04","FLO",103.8,56.0
15726,"FC9","010","10","01","FLO",107.4,56.0
15727,"FC9","010","10","02","FLO",107.4,56.0
15728,"FC9","010","10","03","FLO",107.4,56.0
15729,"FC9","010","10","04","FLO",107.4,56.0
15730,"FC9","010","20","01","FLO",107.4,56.0
15731,"FC9","010","20","02","FLO",107.4,56.0
15732,"FC9","010","20","03","FLO",107.4,56.0
15733,"FC9","010","20","04","FLO",107.4,56.0
15734,"FC9","010","30","01","FLO",107.4,56.0
15735,"FC9","010","30","02","FLO",107.4,56.0
15736,"FC9","010","30","03","FLO",107.4,56.0
15737,"FC9","010","30","04","FLO",107.4,56.0
16014,"FC8","010","10","01","FLO",107.4,56.0
16015,"FC8","010","10","02","FLO",107.4,56.0
16016,"FC8","010","10","03","FLO",107.4,56.0
16017,"FC8","010","10","04","FLO",107.4,56.0
16018,"FC8","010","20","01","FLO",107.4,56.0
16019,"FC8","010","20","02","FLO",107.4,56.0
16020,"FC8","010","20","03","FLO",107.4,56.0
16021,"FC8","010","20","04","FLO",107.4,56.0
16022,"FC8","010","30","01","FLO",107.4,56.0
16023,"FC8","010","30","02","FLO",107.4,56.0
16024,"FC8","010","30","03","FLO",107.4,56.0
16025,"FC8","010","30","04","FLO",107.4,56.0
128861,"FC8","010","40","01","FLO",107.4,56.0
128862,"FC8","010","40","02","FLO",107.4,56.0
128863,"FC8","010","40","03","FLO",107.4,56.0
128864,"FC8","010","40","04","FLO",107.4,56.0
15738,"FC9","011","10","01","FLO",111.0,56.0
15739,"FC9","011","10","02","FLO",111.0,56.0
15740,"FC9","011","10","03","FLO",111.0,56.0
15741,"FC9","011","10","04","FLO",111.0,56.0
15742,"FC9","011","20","01","FLO",111.0,56.0
15743,"FC9","011","20","02","FLO",111.0,56.0
15744,"FC9","011","20","03","FLO",111.0,56.0
15745,"FC9","011","20","04","FLO",111.0,56.0
15746,"FC9","011","30","01","FLO",111.0,56.0
15747,"FC9","011","30","02","FLO",111.0,56.0
15748,"FC9","011","30","03","FLO",111.0,56.0
15749,"FC9","011","30","04","FLO",111.0,56.0
16026,"FC8","011","10","01","FLO",111.0,56.0
16027,"FC8","011","10","02","FLO",111.0,56.0
16028,"FC8","011","10","03","FLO",111.0,56.0
16029,"FC8","011","10","04","FLO",111.0,56.0
16030,"FC8","011","20","01","FLO",111.0,56.0
16031,"FC8","011","20","02","FLO",111.0,56.0
16032,"FC8","011","20","03","FLO",111.0,56.0
16033,"FC8","011","20","04","FLO",111.0,56.0
16034,"FC8","011","30","01","FLO",111.0,56.0
16035,"FC8","011","30","02","FLO",111.0,56.0
16036,"FC8","011","30","03","FLO",111.0,56.0
16037,"FC8","011","30","04","FLO",111.0,56.0
128865,"FC8","011","40","01","FLO",111.0,56.0
128866,"FC8","011","40","02","FLO",111.0,56.0
128867,"FC8","011","40","03","FLO",111.0,56.0
128868,"FC8","011","40","04","FLO",111.0,56.0
15750,"FC9","012","10","01","FLO",114.6,56.0
15751,"FC9","012","10","02","FLO",114.6,56.0
15752,"FC9","012","10","03","FLO",114.6,56.0
15753,"FC9","012","10","04","FLO",114.6,56.0
15754,"FC9","012","20","01","FLO",114.6,56.0
15755,"FC9","012","20","02","FLO",114.6,56.0
15756,"FC9","012","20","03","FLO",114.6,56.0
15757,"FC9","012","20","04","FLO",114.6,56.0
15758,"FC9","012","30","01","FLO",114.6,56.0
15759,"FC9","012","30","02","FLO",114.6,56.0
15760,"FC9","012","30","03","FLO",114.6,56.0
15761,"FC9","012","30","04","FLO",114.6,56.0
16038,"FC8","012","10","01","FLO",114.6,56.0
16039,"FC8","012","10","02","FLO",114.6,56.0
16040,"FC8","012","10","03","FLO",114.6,56.0
16041,"FC8","012","10","04","FLO",114.6,56.0
16042,"FC8","012","20","01","FLO",114.6,56.0
16043,"FC8","012","20","02","FLO",114.6,56.0
16044,"FC8","012","20","03","FLO",114.6,56.0
16045,"FC8","012","20","04","FLO",114.6,56.0
16046,"FC8","012","30","01","FLO",114.6,56.0
16047,"FC8","012","30","02","FLO",114.6,56.0
16048,"FC8","012","30","03","FLO",114.6,56.0
16049,"FC8","012","30","04","FLO",114.6,56.0
128869,"FC8","012","40","01","FLO",114.6,56.0
128870,"FC8","012","40","02","FLO",114.6,56.0
128871,"FC8","012","40","03","FLO",114.6,56.0
128872,"FC8","012","40","04","FLO",114.6,56.0
26221,"FC8","013","10","01","FLO",118.2,56.0
26222,"FC8","013","10","02","FLO",118.2,56.0
26223,"FC8","013","10","03","FLO",118.2,56.0
26224,"FC8","013","10","04","FLO",118.2,56.0
26225,"FC8","013","20","01","FLO",118.2,56.0
26226,"FC8","013","20","02","FLO",118.2,56.0
26227,"FC8","013","20","03","FLO",118.2,56.0
26228,"FC8","013","20","04","FLO",118.2,56.0
26229,"FC8","013","30","01","FLO",118.2,56.0
26230,"FC8","013","30","02","FLO",118.2,56.0
26231,"FC8","013","30","03","FLO",118.2,56.0
26232,"FC8","013","30","04","FLO",118.2,56.0
26269,"FC9","013","10","01","FLO",118.2,56.0
26270,"FC9","013","10","02","FLO",118.2,56.0
26271,"FC9","013","10","03","FLO",118.2,56.0
26272,"FC9","013","10","04","FLO",118.2,56.0
26273,"FC9","013","20","01","FLO",118.2,56.0
26274,"FC9","013","20","02","FLO",118.2,56.0
26275,"FC9","013","20","03","FLO",118.2,56.0
26276,"FC9","013","20","04","FLO",118.2,56.0
26277,"FC9","013","30","01","FLO",118.2,56.0
26278,"FC9","013","30","02","FLO",118.2,56.0
26279,"FC9","013","30","03","FLO",118.2,56.0
26280,"FC9","013","30","04","FLO",118.2,56.0
128873,"FC8","013","40","01","FLO",118.2,56.0
128874,"FC8","013","40","02","FLO",118.2,56.0
128875,"FC8","013","40","03","FLO",118.2,56.0
128876,"FC8","013","40","04","FLO",118.2,56.0
26233,"FC8","014","20","01","FLO",121.8,56.0
26234,"FC8","014","20","02","FLO",121.8,56.0
26235,"FC8","014","20","03","FLO",121.8,56.0
26236,"FC8","014","20","04","FLO",121.8,56.0
26237,"FC8","014","30","01","FLO",121.8,56.0
26238,"FC8","014","30","02","FLO",121.8,56.0
26239,"FC8","014","30","03","FLO",121.8,56.0
26240,"FC8","014","30","04","FLO",121.8,56.0
26241,"FC8","014","40","01","FLO",121.8,56.0
26242,"FC8","014","40","02","FLO",121.8,56.0
26243,"FC8","014","40","03","FLO",121.8,56.0
26244,"FC8","014","40","04","FLO",121.8,56.0
26281,"FC9","014","20","01","FLO",121.8,56.0
26282,"FC9","014","20","02","FLO",121.8,56.0
26283,"FC9","014","20","03","FLO",121.8,56.0
26284,"FC9","014","20","04","FLO",121.8,56.0
26285,"FC9","014","30","01","FLO",121.8,56.0
26286,"FC9","014","30","02","FLO",121.8,56.0
26287,"FC9","014","30","03","FLO",121.8,56.0
26288,"FC9","014","30","04","FLO",121.8,56.0
26289,"FC9","014","40","01","FLO",121.8,56.0
26290,"FC9","014","40","02","FLO",121.8,56.0
26291,"FC9","014","40","03","FLO",121.8,56.0
26292,"FC9","014","40","04","FLO",121.8,56.0
31560,"FC9","015","10","01","FLO",125.4,56.0
31561,"FC9","015","10","02","FLO",125.4,56.0
31562,"FC9","015","10","03","FLO",125.4,56.0
31563,"FC9","015","10","04","FLO",125.4,56.0
31564,"FC9","015","20","01","FLO",125.4,56.0
31565,"FC9","015","20","02","FLO",125.4,56.0
31566,"FC9","015","20","03","FLO",125.4,56.0
31567,"FC9","015","20","04","FLO",125.4,56.0
31568,"FC9","015","30","01","FLO",125.4,56.0
31569,"FC9","015","30","02","FLO",125.4,56.0
31570,"FC9","015","30","03","FLO",125.4,56.0
31571,"FC9","015","30","04","FLO",125.4,56.0
31572,"FC9","015","40","01","FLO",125.4,56.0
31573,"FC9","015","40","02","FLO",125.4,56.0
31574,"FC9","015","40","03","FLO",125.4,56.0
31575,"FC9","015","40","04","FLO",125.4,56.0
31576,"FC9","015","50","01","FLO",125.4,56.0
31577,"FC9","015","50","02","FLO",125.4,56.0
31578,"FC9","015","50","03","FLO",125.4,56.0
31579,"FC9","015","50","04","FLO",125.4,56.0
31580,"FC9","015","60","01","FLO",125.4,56.0
31581,"FC9","015","60","02","FLO",125.4,56.0
31582,"FC9","015","60","03","FLO",125.4,56.0
31583,"FC9","015","60","04","FLO",125.4,56.0
119148,"FC8","015","10","01","FLO",125.4,56.0
119149,"FC8","015","10","02","FLO",125.4,56.0
119150,"FC8","015","10","03","FLO",125.4,56.0
119151,"FC8","015","10","04","FLO",125.4,56.0
119152,"FC8","015","20","01","FLO",125.4,56.0
119153,"FC8","015","20","02","FLO",125.4,56.0
119154,"FC8","015","20","03","FLO",125.4,56.0
119155,"FC8","015","20","04","FLO",125.4,56.0
119156,"FC8","015","30","01","FLO",125.4,56.0
119157,"FC8","015","30","02","FLO",125.4,56.0
119158,"FC8","015","30","03","FLO",125.4,56.0
119159,"FC8","015","30","04","FLO",125.4,56.0
119160,"FC8","015","40","01","FLO",125.4,56.0
119161,"FC8","015","40","02","FLO",125.4,56.0
119162,"FC8","015","40","03","FLO",125.4,56.0
119163,"FC8","015","40","04","FLO",125.4,56.0
119164,"FC8","015","50","01","FLO",125.4,56.0
119165,"FC8","015","50","02","FLO",125.4,56.0
119166,"FC8","015","50","03","FLO",125.4,56.0
119167,"FC8","015","50","04","FLO",125.4,56.0
119168,"FC8","015","60","01","FLO",125.4,56.0
119169,"FC8","015","60","02","FLO",125.4,56.0
119170,"FC8","015","60","03","FLO",125.4,56.0
119171,"FC8","015","60","04","FLO",125.4,56.0
31584,"FC9","016","10","01","FLO",129.0,56.0
31585,"FC9","016","10","02","FLO",129.0,56.0
31586,"FC9","016","10","03","FLO",129.0,56.0
31587,"FC9","016","10","04","FLO",129.0,56.0
31588,"FC9","016","20","01","FLO",129.0,56.0
31589,"FC9","016","20","02","FLO",129.0,56.0
31590,"FC9","016","20","03","FLO",129.0,56.0
31591,"FC9","016","20","04","FLO",129.0,56.0
31592,"FC9","016","30","01","FLO",129.0,56.0
31593,"FC9","016","30","02","FLO",129.0,56.0
31594,"FC9","016","30","03","FLO",129.0,56.0
31595,"FC9","016","30","04","FLO",129.0,56.0
31596,"FC9","016","40","01","FLO",129.0,56.0
31597,"FC9","016","40","02","FLO",129.0,56.0
31598,"FC9","016","40","03","FLO",129.0,56.0
31599,"FC9","016","40","04","FLO",129.0,56.0
31600,"FC9","016","50","01","FLO",129.0,56.0
31601,"FC9","016","50","02","FLO",129.0,56.0
31602,"FC9","016","50","03","FLO",129.0,56.0
31603,"FC9","016","50","04","FLO",129.0,56.0
31604,"FC9","016","60","01","FLO",129.0,56.0
31605,"FC9","016","60","02","FLO",129.0,56.0
31606,"FC9","016","60","03","FLO",129.0,56.0
31607,"FC9","016","60","04","FLO",129.0,56.0
119172,"FC8","016","10","01","FLO",129.0,56.0
119173,"FC8","016","10","02","FLO",129.0,56.0
119174,"FC8","016","10","03","FLO",129.0,56.0
119175,"FC8","016","10","04","FLO",129.0,56.0
119176,"FC8","016","20","01","FLO",129.0,56.0
119177,"FC8","016","20","02","FLO",129.0,56.0
119178,"FC8","016","20","03","FLO",129.0,56.0
119179,"FC8","016","20","04","FLO",129.0,56.0
119180,"FC8","016","30","01","FLO",129.0,56.0
119181,"FC8","016","30","02","FLO",129.0,56.0
119182,"FC8","016","30","03","FLO",129.0,56.0
119183,"FC8","016","30","04","FLO",129.0,56.0
119184,"FC8","016","40","01","FLO",129.0,56.0
119185,"FC8","016","40","02","FLO",129.0,56.0
119186,"FC8","016","40","03","FLO",129.0,56.0
119187,"FC8","016","40","04","FLO",129.0,56.0
119188,"FC8","016","50","01","FLO",129.0,56.0
119189,"FC8","016","50","02","FLO",129.0,56.0
119190,"FC8","016","50","03","FLO",129.0,56.0
119191,"FC8","016","50","04","FLO",129.0,56.0
119192,"FC8","016","60","01","FLO",129.0,56.0
119193,"FC8","016","60","02","FLO",129.0,56.0
119194,"FC8","016","60","03","FLO",129.0,56.0
119195,"FC8","016","60","04","FLO",129.0,56.0
31608,"FC9","017","10","01","FLO",132.6,56.0
31609,"FC9","017","10","02","FLO",132.6,56.0
31610,"FC9","017","10","03","FLO",132.6,56.0
31611,"FC9","017","10","04","FLO",132.6,56.0
31612,"FC9","017","20","01","FLO",132.6,56.0
31613,"FC9","017","20","02","FLO",132.6,56.0
31614,"FC9","017","20","03","FLO",132.6,56.0
31615,"FC9","017","20","04","FLO",132.6,56.0
31616,"FC9","017","30","01","FLO",132.6,56.0
31617,"FC9","017","30","02","FLO",132.6,56.0
31618,"FC9","017","30","03","FLO",132.6,56.0
31619,"FC9","017","30","04","FLO",132.6,56.0
31620,"FC9","017","40","01","FLO",132.6,56.0
31621,"FC9","017","40","02","FLO",132.6,56.0
31622,"FC9","017","40","03","FLO",132.6,56.0
31623,"FC9","017","40","04","FLO",132.6,56.0
31624,"FC9","017","50","01","FLO",132.6,56.0
31625,"FC9","017","50","02","FLO",132.6,56.0
31626,"FC9","017","50","03","FLO",132.6,56.0
31627,"FC9","017","50","04","FLO",132.6,56.0
31628,"FC9","017","60","01","FLO",132.6,56.0
31629,"FC9","017","60","02","FLO",132.6,56.0
31630,"FC9","017","60","03","FLO",132.6,56.0
31631,"FC9","017","60","04","FLO",132.6,56.0
119196,"FC8","017","10","01","FLO",132.6,56.0
119197,"FC8","017","10","02","FLO",132.6,56.0
119198,"FC8","017","10","03","FLO",132.6,56.0
119199,"FC8","017","10","04","FLO",132.6,56.0
119200,"FC8","017","20","01","FLO",132.6,56.0
119201,"FC8","017","20","02","FLO",132.6,56.0
119202,"FC8","017","20","03","FLO",132.6,56.0
119203,"FC8","017","20","04","FLO",132.6,56.0
119204,"FC8","017","30","01","FLO",132.6,56.0
119205,"FC8","017","30","02","FLO",132.6,56.0
119206,"FC8","017","30","03","FLO",132.6,56.0
119207,"FC8","017","30","04","FLO",132.6,56.0
119208,"FC8","017","40","01","FLO",132.6,56.0
119209,"FC8","017","40","02","FLO",132.6,56.0
119210,"FC8","017","40","03","FLO",132.6,56.0
119211,"FC8","017","40","04","FLO",132.6,56.0
119212,"FC8","017","50","01","FLO",132.6,56.0
119213,"FC8","017","50","02","FLO",132.6,56.0
